Date;Type;Merchant/Description;Debit/Credit;Balance;
17/02/2025;CARD PAYMENT;** ********* ***** **** ***** ***** ** **********;-£3.00;+£103.22;
16/02/2025;CARD PAYMENT;****** ***** **** ***** ***** ** **********;-£5.90;+£106.22;
16/02/2025;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£10.00;+£112.12;
16/02/2025;CARD PAYMENT;*********** **** ***** ***** ** **********;-£7.58;+£122.12;
16/02/2025;PAYMENTS;**** ******* *** ****** ******* ** ******* ****** ********* ********* * ******* ** **;-£8.58;+£129.70;
16/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£138.28;
16/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£141.28;
15/02/2025;PAYMENTS;**** ******* *** ****** ******* ** ******* **** ********* ********* * ******* ** ***;-£5.00;+£144.28;
15/02/2025;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£2.84;+£149.28;
15/02/2025;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£2.84;+£152.12;
15/02/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£154.96;
14/02/2025;PAYMENT;****** ******** ******* ********* *** **** * *******;+£150.00;+£157.06;
14/02/2025;CARD PAYMENT;*********** ********** **** ***** ***** ** **********;-£25.00;+£7.06;
14/02/2025;CARD PAYMENT;******* *** **** * **** ***** ***** ** **********;-£3.24;+£32.06;
14/02/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£35.30;
14/02/2025;TRANSFER OUT;**** ******* ** * ****** ******* ********** ********* ****** ******** ******* *******;-£45.00;+£37.40;
14/02/2025;PAYMENT;****** ******** ******* *********** ****** **** * *******;+£45.00;+£82.40;
14/02/2025;PAYMENT;****** ******** ******* *********** **** * *******;+£30.00;+£37.40;
14/02/2025;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£2.60;+£7.40;
14/02/2025;CARD PAYMENT;********* **** *** **** ***** ***** ** **********;-£20.08;+£10.00;
14/02/2025;PAYMENT;****** ******** ******* ******* **** * **** * *******;+£5.00;+£30.08;
13/02/2025;PAYMENT;****** ******** ******* ******* **** * **** * *******;+£20.00;+£25.08;
13/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£5.80;+£5.08;
13/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£10.88;
13/02/2025;CARD PAYMENT;************** **** ***** ***** ** **********;-£4.99;+£13.88;
13/02/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£14.80;+£18.87;
12/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£33.67;
12/02/2025;CARD PAYMENT;**** ******* ** ******* *********   ** **********;-£29.99;+£36.67;
12/02/2025;CARD PAYMENT;***** **** ******* **** ***** ***** ** **********;-£5.25;+£66.66;
12/02/2025;CREDIT IN;****** **** ** **** *** ********** ** **********;+£0.10;+£71.91;
11/02/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£71.81;
11/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£73.91;
11/02/2025;CARD PAYMENT;******* *** **** * **** ***** ***** ** **********;-£0.90;+£76.91;
11/02/2025;CARD PAYMENT;********** ** ***** ** **** ***** ***** ** **********;-£2.25;+£77.81;
10/02/2025;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£11.00;+£80.06;
09/02/2025;PAYMENT;****** ******** ******* ******* **** * **** * *******;+£95.00;+£91.06;
09/02/2025;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£3.60;-£3.94;
09/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;-£0.34;
08/02/2025;CARD PAYMENT;** ********* ***** **** ***** ***** ** **********;-£3.00;+£2.66;
08/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£5.66;
08/02/2025;CARD PAYMENT;*********** **** ***** ***** ** **********;-£1.49;+£8.66;
08/02/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£10.15;
08/02/2025;CARD PAYMENT;**** ******* ** ***************   ** **********;-£6.64;+£12.25;
08/02/2025;CARD PAYMENT;**** ****** ******* **** ***** ***** ** **********;-£6.45;+£18.89;
08/02/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£25.34;
07/02/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£27.44;
07/02/2025;CARD PAYMENT;********* ******* **** ***** ***** ** **********;-£5.39;+£29.54;
07/02/2025;TRANSFER OUT;**** ******* ** * ****** ******* ********** ********* ****** ******** ******* *******;-£45.00;+£34.93;
07/02/2025;PAYMENT;****** ******** ******* *********** ****** **** * *******;+£45.00;+£79.93;
07/02/2025;CARD PAYMENT;***** **** ******* **** ***** ***** ** **********;-£5.25;+£34.93;
07/02/2025;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£5.00;+£40.18;
07/02/2025;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£11.32;+£45.18;
07/02/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£56.50;
07/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£58.60;
07/02/2025;CARD PAYMENT;**** ******* ** ****** ****   ** **********;-£8.99;+£61.60;
07/02/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£70.59;
06/02/2025;CARD PAYMENT;****** ****** **** **** ***** ***** ** **********;-£88.00;+£72.69;
06/02/2025;CARD PAYMENT;******* *** **** * **** ***** ***** ** **********;-£3.24;+£160.69;
06/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£163.93;
06/02/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£166.93;
06/02/2025;CARD PAYMENT;********** **** ***** ***** ** **********;-£13.00;+£169.03;
06/02/2025;CARD PAYMENT;***** ***** ********* **** ***** ***** ** **********;-£20.63;+£182.03;
06/02/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£10.75;+£202.66;
05/02/2025;PAYMENT;****** ******** ******* ******** ***** *** **** * *******;+£95.00;+£213.41;
05/02/2025;PAYMENT;****** ******** ******* ********* **** * *******;+£80.00;+£118.41;
05/02/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£38.41;
05/02/2025;CARD PAYMENT;******* *** **** * **** ***** ***** ** **********;-£0.90;+£40.51;
05/02/2025;PAYMENT;****** ******** ******* *********** **** * *******;+£30.00;+£41.41;
05/02/2025;PAYMENTS;**** ******* *** ****** ******* ** ****** * ******* ********* ******* * ******* ** **;-£50.00;+£11.41;
05/02/2025;CARD PAYMENT;***** **** ******* **** ***** ***** ** **********;-£5.25;+£61.41;
05/02/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£66.66;
04/02/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£68.76;
04/02/2025;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£7.25;+£70.86;
04/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£5.90;+£78.11;
04/02/2025;CARD PAYMENT;********** ****** **** **** ***** ***** ** **********;-£50.00;+£84.01;
04/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£8.00;+£134.01;
04/02/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£142.01;
03/02/2025;CARD PAYMENT;**** ****** **** ***** ***** ** **********;-£6.21;+£144.11;
03/02/2025;PAYMENT;****** ******** ******* *********** **** * *******;+£100.00;+£150.32;
03/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£50.32;
03/02/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£53.32;
02/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£55.42;
02/02/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£58.42;
01/02/2025;CARD PAYMENT;** ********* ***** **** ***** ***** ** **********;-£1.00;+£60.52;
01/02/2025;CARD PAYMENT;** ********* ***** **** ***** ***** ** **********;-£3.00;+£61.52;
01/02/2025;CARD PAYMENT;*********** **** ***** ***** ** **********;-£8.38;+£64.52;
01/02/2025;CARD PAYMENT;**** **************** **** ***** ***** ** **********;-£11.96;+£72.90;
01/02/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£84.86;
01/02/2025;CARD PAYMENT;**** ******* ** ** ********   ** **********;-£58.01;+£86.96;
01/02/2025;CARD PAYMENT;**** ******* ** ******* *****   ** **********;-£76.56;+£144.97;
31/01/2025;PAYMENT;****** ******** ******* ************* **** * *******;+£75.00;+£221.53;
31/01/2025;PAYMENTS;**** ******* *** ****** ******* ** ****** * ******* ********* ******* * ******* ** **;-£1357.84;+£146.53;
31/01/2025;PAYMENTS;**** ******* *** ****** ******* ** ****** * ******* ********* ******* * ******* ** **;-£1500.00;+£1504.37;
31/01/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£5.90;+£3004.37;
31/01/2025;CARD PAYMENT;****** **** **** ***** ***** ** **********;-£5.90;+£3010.27;
31/01/2025;CARD PAYMENT;****** **** **** ***** ***** ** **********;-£11.80;+£3016.17;
31/01/2025;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£3.20;+£3027.97;
31/01/2025;CARD PAYMENT;******** ******* *** **** ***** ***** ** **********;-£8.00;+£3031.17;
30/01/2025;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£8.40;+£3039.17;
30/01/2025;CARD PAYMENT;********** ****** **** **** ***** ***** ** **********;-£26.80;+£3047.57;
30/01/2025;CARD PAYMENT;**** ******* ** ******* *******   ** **********;-£5.99;+£3074.37;
30/01/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£6.20;+£3080.36;
29/01/2025;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£6.19;+£3086.56;
29/01/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£5.50;+£3092.75;
29/01/2025;TRANSFER OUT;**** ******* ** * ****** ******* ********** ********* ****** ******** ******* *******;-£45.00;+£3098.25;
29/01/2025;CARD PAYMENT;**** ******* ** **********************   ** **********;-£4.60;+£3143.25;
29/01/2025;CARD PAYMENT;**** ******* ** ** *** ****** ***** **   ** **********;-£29.95;+£3147.85;
29/01/2025;CARD PAYMENT;***** *** ****** **** ***** ***** ** **********;-£5.50;+£3177.80;
27/01/2025;PAYMENT;****** ******** ******* ******************* **** ***************** **** * ** **;+£30.25;+£3183.30;
27/01/2025;CARD PAYMENT;***** ***** ********** **** ***** ***** ** **********;-£3.50;+£3153.05;
25/01/2025;CARD PAYMENT;**** ******* ** **********************   ** **********;-£30.25;+£3156.55;
25/01/2025;CARD PAYMENT;**** ** ********** **** ***** ***** ** **********;-£9.52;+£3186.80;
24/01/2025;CARD PAYMENT;********* **** ***** ***** ** **********;-£12.18;+£3196.32;
24/01/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£3208.50;
24/01/2025;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£3.20;+£3211.50;
23/01/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£3214.70;
23/01/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£10.77;+£3216.80;
22/01/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£2.60;+£3227.57;
22/01/2025;TRANSFER OUT;**** ******* ** * ****** ******* ********** ********* ****** ******** ******* *******;-£45.00;+£3230.17;
22/01/2025;CARD PAYMENT;**** ** ********** **** ***** ***** ** **********;-£0.95;+£3275.17;
22/01/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£3276.12;
21/01/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£3278.22;
21/01/2025;CARD PAYMENT;**** ******* ** ** ****** *** ******   ** **********;-£28.00;+£3281.22;
21/01/2025;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£1.45;+£3309.22;
21/01/2025;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£9.95;+£3310.67;
21/01/2025;CARD PAYMENT;**** ** ********** **** ***** ***** ** **********;-£18.37;+£3320.62;
21/01/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£3338.99;
20/01/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£2.60;+£3341.09;
20/01/2025;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£1.20;+£3343.69;
20/01/2025;CARD PAYMENT;*********** **** ***** ***** ** **********;-£6.99;+£3344.89;
20/01/2025;CARD PAYMENT;***** ***** **** ***** ***** ** **********;-£1.00;+£3351.88;
20/01/2025;CARD PAYMENT;** ********* ***** **** ***** ***** ** **********;-£3.00;+£3352.88;
20/01/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£3355.88;
18/01/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£5.50;+£3357.98;
18/01/2025;CARD PAYMENT;**** ******* ** ***** ***** **** * ***   ** **********;-£3.49;+£3363.48;
17/01/2025;CARD PAYMENT;********* ** **** ***** ***** ** **********;-£2.79;+£3366.97;
17/01/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£3369.76;
17/01/2025;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£5.60;+£3372.76;
17/01/2025;CARD PAYMENT;**** ******* ** ********* ***** **** **** ********** ** **********;-£4.92;+£3378.36;
17/01/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£3383.28;
16/01/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£3386.28;
16/01/2025;CARD PAYMENT;***** **** ******* **** ***** ***** ** **********;-£5.25;+£3388.38;
16/01/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£3393.63;
16/01/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£4.22;+£3395.73;
15/01/2025;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£2.45;+£3399.95;
15/01/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£3402.40;
15/01/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£3404.50;
14/01/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£3406.60;
14/01/2025;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£4.99;+£3409.60;
14/01/2025;CARD PAYMENT;**** ******* ** ****** ***************   ** **********;-£4.49;+£3414.59;
14/01/2025;CARD PAYMENT;**** ******* ** ** **** *** **********   ** **********;-£2.99;+£3419.08;
14/01/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£3422.07;
14/01/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£20.21;+£3424.17;
10/01/2025;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£10.05;+£3444.38;
10/01/2025;CARD PAYMENT;**** ** ********** **** ***** ***** ** **********;-£4.33;+£3454.43;
08/01/2025;TRANSFER OUT;**** ******* ** * ****** ******* ********** ********* ****** ******** ******* *******;-£45.00;+£3458.76;
08/01/2025;CARD PAYMENT;**** ** ********** **** ***** ***** ** **********;-£13.96;+£3503.76;
07/01/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£3517.72;
07/01/2025;CARD PAYMENT;***** **** ******* **** ***** ***** ** **********;-£5.25;+£3520.72;
07/01/2025;CARD PAYMENT;**** ******* ** ****** ****   ** **********;-£8.99;+£3525.97;
07/01/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£3534.96;
05/01/2025;CARD PAYMENT;*********** **** ***** ***** ** **********;-£6.99;+£3537.06;
05/01/2025;CARD PAYMENT;** ********* ***** **** ***** ***** ** **********;-£3.00;+£3544.05;
05/01/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£3547.05;
04/01/2025;CARD PAYMENT;**** ******* ** ******** *****   ** **********;-£18.87;+£3549.15;
03/01/2025;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£4.40;+£3568.02;
02/01/2025;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£5.50;+£3572.42;
02/01/2025;CARD PAYMENT;**** ****** **** ***** ***** ** **********;-£6.60;+£3577.92;
02/01/2025;DD;DIRECT DEBIT PAYMENT TO GOCARDLESS REF CLIMBINGUNIT-WDXVJ, MANDATE NO ****;-£39.00;+£3584.52;
02/01/2025;CREDIT IN;**** **** ****** *** *** ************** ***********;+£3568.95;+£3623.52;
01/01/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£4.00;+£54.57;
01/01/2025;CARD PAYMENT;****** **** ***** **** ***** ***** ** **********;-£8.00;+£58.57;
31/12/2024;CARD PAYMENT;******* *** **** **** ***** ***** ** **********;-£5.80;+£66.57;
31/12/2024;PAYMENTS;**** ******* *** ****** ******* ** ****** * ******* ********* ****** * ***** * ******* **;-£19.00;+£72.37;
31/12/2024;PAYMENT;****** ******** ******* ******** **** * *******;+£100.00;+£91.37;
30/12/2024;CARD PAYMENT;**** ******* ** ***** ********   ** **********;-£4.01;-£8.63;
30/12/2024;CARD PAYMENT;**** ******* ** ******* *******   ** **********;-£5.99;-£4.62;
29/12/2024;CARD PAYMENT;****** ***** ***** **** ***** ***** ** **********;-£6.79;+£1.37;
29/12/2024;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£17.85;+£8.16;
28/12/2024;PAYMENT;****** ******** ******* ******** **** * *******;+£40.00;+£26.01;
27/12/2024;CARD PAYMENT;**** ******* ** ***** *******   ** **********;-£17.99;-£13.99;
25/12/2024;CARD PAYMENT;**** ******* ** ************** *******   ** **********;-£22.79;+£4.00;
24/12/2024;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£5.00;+£26.79;
24/12/2024;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£10.45;+£31.79;
24/12/2024;CARD PAYMENT;**** **** ***** ***** ** **********;-£1.85;+£42.24;
24/12/2024;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£14.93;+£44.09;
23/12/2024;PAYMENT;****** ******** ******* ************ **** * *******;+£25.00;+£59.02;
23/12/2024;PAYMENTS;**** ******* *** ****** ******* ** **** ****** ********* ************ * ******* ** ***;-£12.00;+£34.02;
23/12/2024;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.00;+£46.02;
23/12/2024;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£2.99;+£48.02;
23/12/2024;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£3.45;+£51.01;
23/12/2024;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£30.84;+£54.46;
23/12/2024;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£10.48;+£85.30;
23/12/2024;CARD PAYMENT;****************** **** ***** ***** ** **********;-£2.00;+£95.78;
23/12/2024;PAYMENT;****** ******** ******* ********** **** * *******;+£30.00;+£97.78;
22/12/2024;PAYMENT;****** ******** ******* ********** **** **** ******;+£7.50;+£67.78;
22/12/2024;CARD PAYMENT;****************** **** ***** ***** ** **********;-£4.00;+£60.28;
22/12/2024;CARD PAYMENT;**** ****** **** ***** ***** ** **********;-£3.74;+£64.28;
22/12/2024;PAYMENT;****** ******** ******* ********** **** * *******;+£50.00;+£68.02;
22/12/2024;CARD PAYMENT;****************** **** ***** ***** ** **********;-£4.00;+£18.02;
21/12/2024;CARD PAYMENT;** ********* ***** **** ***** ***** ** **********;-£4.00;+£22.02;
21/12/2024;CARD PAYMENT;****************** **** ***** ***** ** **********;-£4.00;+£26.02;
21/12/2024;CARD PAYMENT;****** ***** ** ****** **** ***** ***** ** **********;-£7.68;+£30.02;
20/12/2024;CARD PAYMENT;**** ******* ** *****************   ** **********;-£2.95;+£37.70;
